t1,trgt,side,pt,sl
2011-09-28 19:48:51.775,0.01939786211315054,1.0,1,2
2011-09-28 19:48:51.775,0.019199815618565926,1.0,1,2
2011-09-28 19:53:34.216,0.019201763076932995,1.0,1,2
2011-09-28 19:57:51.947,0.01913448694019746,1.0,1,2
2011-09-28 20:00:00.268,0.019036792439636265,1.0,1,2
2011-09-29 17:35:14.027,0.019109348849525636,1.0,1,2
2011-09-29 17:43:19.318,0.019235484198064593,1.0,1,2
2011-09-29 18:05:17.576,0.019456471364488276,1.0,1,2
2011-09-29 18:05:17.576,0.019782897766238573,1.0,1,2
2011-09-29 18:20:23.277,0.020119799636620073,1.0,1,2
2011-09-29 18:44:40.147,0.020339122904870846,1.0,1,2
2011-09-29 19:03:36.513,0.020399923438791368,1.0,1,2
2011-09-29 19:15:06.045,0.0201605720607397,1.0,1,2
2011-09-29 19:25:21.931,0.01991464075100974,1.0,1,2
2011-09-29 19:33:21.995,0.019618707894326307,1.0,1,2
2011-09-29 19:39:19.424,0.019412635525563868,1.0,1,2
2011-09-29 19:46:06.527,0.01915409004355613,1.0,1,2
2011-09-29 19:52:50.390,0.018909028899930663,1.0,1,2
2011-09-29 19:59:18.317,0.0186034393459468,1.0,1,2
2011-09-29 19:59:18.317,0.018315770714209558,1.0,1,2
2011-09-29 20:00:03.951,0.01814494652588296,1.0,1,2
2011-09-29 20:08:10.259,0.017978711870363293,1.0,1,2
2011-09-30 00:36:01.305,0.017750020162690304,1.0,1,2
2011-09-30 06:34:29.287,0.01745155933273857,1.0,1,2
2011-09-29 18:20:23.277,0.017115791806621355,1.0,1,2
2011-09-29 18:11:50.431,0.01677742744248017,1.0,1,2
2011-09-29 18:11:50.431,0.016478954559368448,1.0,1,2
2011-09-30 13:07:18.478,0.016272837770476646,1.0,1,2
2011-09-29 18:11:50.431,0.01597819281903007,1.0,1,2
2011-09-29 17:55:04.010,0.015663277386729627,1.0,1,2
2011-09-29 17:43:19.318,0.01537582891375141,1.0,1,2
2011-09-29 17:43:19.318,0.015092037324546366,1.0,1,2
2011-09-30 13:45:43.566,0.014831536380381167,-1.0,1,2
2011-09-30 13:54:28.378,0.014597926446476648,-1.0,1,2
2011-09-30 13:59:47.688,0.014311809877397453,-1.0,1,2
2011-09-30 14:12:33.157,0.014030480959997975,-1.0,1,2
2011-09-30 14:19:39.807,0.013794175121444475,-1.0,1,2
2011-09-30 14:27:20.864,0.013558401887411909,-1.0,1,2
2011-09-30 14:36:57.188,0.01330579532795893,-1.0,1,2
2011-09-30 14:48:08.050,0.013051451655856323,-1.0,1,2
2011-09-30 14:48:08.050,0.0127938235573239,-1.0,1,2
2011-09-30 14:57:55.898,0.012549016076337134,-1.0,1,2
2011-09-30 15:09:10.238,0.01230936637785213,-1.0,1,2
2011-09-30 15:09:10.238,0.012070215570968375,-1.0,1,2
2011-09-30 15:21:25.593,0.01183208074582393,-1.0,1,2
2011-09-30 15:42:37.928,0.011597719227164193,-1.0,1,2
2011-09-30 15:56:57.943,0.011368486896985979,-1.0,1,2
2011-09-29 17:55:04.010,0.011144928602040114,1.0,1,2
2011-09-29 17:55:04.010,0.010926257646295637,1.0,1,2
2011-09-29 18:11:50.431,0.010720129241629451,1.0,1,2
2011-09-29 18:05:17.576,0.010302592832451484,1.0,1,2
2011-09-29 18:11:50.431,0.010100727627381824,1.0,1,2
2011-09-30 17:44:56.098,0.009904084873870147,1.0,1,2
2011-09-30 18:08:45.012,0.009727506227724201,1.0,1,2
2011-09-30 18:08:45.012,0.009535369482756753,1.0,1,2
2011-09-30 18:25:32.446,0.009380649441990163,1.0,1,2
2011-09-30 18:25:32.446,0.009243666243596219,1.0,1,2
